name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,founded_month,founded_year
CloudSwitch,Software,15400000,acquired,Unknown,Unknown,Unknown,Unknown,2,,2009-01-26,2009-06-29,0,15400000,0,0,0,0,0,0,0,0,0,0,0,7400000,8000000,0,0,0,0,0,0,0,0
CloudTags,Mobile,2004505,operating,USA,NY,New York City,New York,3,2012-04-20,2012-11-01,2014-10-09,320000,1214505,0,470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CloudTalk,Messaging,8963293,operating,USA,CA,SF Bay Area,San Francisco,2,2010-01-01,2009-12-21,2011-01-20,0,8963293,0,0,0,0,0,0,0,0,0,0,0,5200000,0,0,0,0,0,0,0,1,0
Cloudtop,Publishing,1800000,operating,Unknown,Unknown,Unknown,Unknown,1,2012-01-01,2013-06-18,2013-06-18,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CloudTran,Cloud Computing,600000,operating,USA,CA,SF Bay Area,Pleasanton,1,2011-01-01,2011-05-23,2011-05-23,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CloudVelocity,Enterprise Software,18000000,operating,USA,CA,SF Bay Area,Santa Clara,2,2010-12-01,2012-12-13,2013-07-16,0,18000000,0,0,0,0,0,0,0,0,0,0,0,5000000,13000000,0,0,0,0,0,0,12,0
CloudVolumes,Enterprise Software,4415653,acquired,USA,CA,SF Bay Area,Santa Clara,2,2011-01-01,2012-11-07,2013-07-01,0,0,0,0,0,0,4415653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cloudvu,Enterprise Software,3101108,operating,USA,UT,Salt Lake City,Sandy,3,2011-01-01,2012-04-09,2013-05-21,0,3101108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cloudvue Technologies,Hardware + Software,3400000,operating,USA,CA,SF Bay Area,Sunnyvale,2,2010-09-16,2012-12-06,2013-07-19,0,3000000,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Cloudwords,Enterprise Software,2400000,operating,USA,CA,SF Bay Area,San Francisco,2,2010-03-26,2011-04-05,2012-05-18,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,3,0
CloudWork,SaaS,1200000,operating,ESP,Unknown,Barcelona,Barcelona,1,2012-07-31,2011-09-11,2011-09-11,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
CloudX,,150000,operating,USA,CT,Hartford,Windsor,2,2011-11-01,2012-08-01,2012-08-31,0,100000,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Cloudy Days,,209050,operating,Unknown,Unknown,Unknown,Unknown,1,2012-01-01,2014-07-09,2014-07-09,0,0,0,0,0,209050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cloudy.fr,Enterprise Software,32370,operating,FRA,Unknown,Paris,Paris,1,2011-03-18,2011-01-11,2011-01-11,0,32370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Cloudyn,Software,5500000,operating,ISR,Unknown,Tel Aviv,Tel Aviv,2,2011-09-01,2011-09-01,2014-09-15,1500000,4000000,0,0,0,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,9,0
Clouli,Education,25000,acquired,CHL,Unknown,CHL - Other,Temuco,1,2011-09-01,2011-09-01,2011-09-01,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Cloupia,Cloud Management,3532577,acquired,USA,CA,SF Bay Area,Santa Clara,1,2009-05-01,2012-12-06,2012-12-06,0,3532577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Cloutex,Software,600000,operating,EST,Unknown,Tallinn,Tallinn,1,2012-09-01,2014-01-16,2014-01-16,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Clover,Mobile,8800000,acquired,USA,CA,SF Bay Area,Mountain View,2,2010-10-01,2011-04-13,2012-12-27,0,8800000,0,0,0,0,0,0,0,0,0,0,0,5500000,0,0,0,0,0,0,0,10,0
Clover,Apps,2000000,operating,Unknown,Unknown,Unknown,Unknown,1,2014-04-01,2014-09-01,2014-09-01,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Cloverhill Enterprises,,1600000,operating,USA,NY,New York City,White Plains,1,2009-01-01,2009-11-12,2009-11-12,0,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cloverleaf Communications,Public Relations,11000000,acquired,USA,NY,Long Island,Woodbury,1,2001-01-01,2005-06-28,2005-06-28,0,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,0,0,0,0,0,1,0
Clovis Oncology,Health Care,356962756,operating,USA,CO,Denver,Boulder,3,2009-01-01,2009-05-26,2013-11-27,0,0,0,0,20000000,0,0,0,336962756,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cloze,Social Media,1200000,operating,USA,MA,Boston,Somerville,1,2012-02-02,2012-04-02,2012-04-02,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Clozette.co,Social Media,6400000,operating,SGP,Unknown,Singapore,Singapore,4,2010-08-11,2011-04-01,2013-11-24,0,6400000,0,0,0,0,0,0,0,0,0,0,0,3400000,3000000,0,0,0,0,0,0,8,0
ClrTouch,Tablets,20000,closed,USA,NY,New York City,Brooklyn,1,2010-07-01,2011-09-01,2011-09-01,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Club 42cm,,1800000,operating,USA,CA,SF Bay Area,Los Gatos,1,,2009-04-24,2009-04-24,0,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Club Emprende,Social Media,40000,operating,ESP,Unknown,Valladolid,Valladolid,1,2009-12-01,2011-08-01,2011-08-01,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
Club Motor Estates of Richfield,Real Estate,800000,operating,USA,OH,Cleveland,Richfield,1,2014-04-01,2014-07-30,2014-07-30,0,0,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Club Point,Flash Sales,140000,operating,ARG,Unknown,Buenos Aires,Buenos Aires,2,2010-08-01,2010-04-05,2011-06-13,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Club Santa Monica,E-Commerce,692850,closed,ESP,Unknown,Madrid,Madrid,1,2010-06-01,2010-10-29,2010-10-29,0,0,0,0,0,0,692850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Club Scene Network,Nightlife,225000,closed,Unknown,Unknown,Unknown,Unknown,1,2004-02-10,2005-02-01,2005-02-01,0,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Club Tacones,E-Commerce,40000,operating,CHL,Unknown,Santiago,Santiago,1,,2013-11-20,2013-11-20,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Club Venit,E-Commerce,1738324,operating,KOR,Unknown,Seoul,Seoul,1,2009-05-28,2012-01-04,2012-01-04,0,1738324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Club W,Subscription Businesses,13100000,operating,USA,CA,Los Angeles,Los Angeles,4,2011-08-01,2011-09-01,2014-09-22,0,10000000,0,3100000,0,0,0,0,0,0,0,0,0,9500000,0,0,0,0,0,0,0,8,0
ClubJumpr.com,Hospitality,120000,operating,USA,CA,SF Bay Area,Mill Valley,1,2008-06-01,2008-02-01,2008-02-01,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ClubKviar,Hospitality,1528408,operating,ESP,Unknown,Madrid,Madrid,2,2012-01-01,2012-09-01,2014-03-07,900620,0,0,0,0,0,627788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ClubLocal,Local,10700000,operating,USA,CA,Los Angeles,Encino,1,2011-01-01,2014-02-21,2014-02-21,0,10700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CLUDOC - A Healthcare Network,Health Care,25000,operating,Unknown,Unknown,Unknown,Unknown,2,2014-01-01,2014-02-15,2014-04-21,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Clue App,Health Care,1302213,operating,DEU,Unknown,Berlin,Berlin,4,2013-01-01,2012-10-01,2014-08-27,1302213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluepedia,Software,430000,closed,USA,CA,Anaheim,Irvine,1,,2007-01-01,2007-01-01,0,430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cluey,Hospitality,1000000,operating,IRL,Unknown,Dublin,Dublin,1,2011-10-27,2013-03-15,2013-03-15,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Clupedia,Opinions,1300000,operating,USA,CA,"Orange County, California",Santa Ana,2,2000-01-01,2007-05-22,2007-06-01,0,1300000,0,0,0,0,0,0,0,0,0,0,0,1300000,0,0,0,0,0,0,0,1,0
Cluster HQ,Enterprise Software,1000000,operating,GBR,Unknown,Bristol,Bristol,2,2008-01-01,2012-12-01,2013-05-06,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cluster Labs,Photography,1600000,operating,USA,CA,SF Bay Area,San Francisco,1,2013-01-01,2013-08-22,2013-08-22,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ClusterFlunk,Communities,1100000,operating,USA,IL,Chicago,Chicago,2,2011-06-01,2013-07-02,2014-07-08,100000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Clusterize,Events,41500,operating,BGR,Unknown,Sofia,Sofia,1,2014-05-09,2014-05-01,2014-05-01,41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
ClusterSeven,Enterprise Software,7290000,operating,GBR,Unknown,London,London,2,2003-01-01,2006-01-26,2007-01-01,0,7290000,0,0,0,0,0,0,0,0,0,0,0,4280000,0,0,0,0,0,0,0,1,0
Clustree,Staffing Firms,765213,operating,FRA,Unknown,Paris,Paris,1,2013-01-01,2014-10-20,2014-10-20,765213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Clustrix,Cloud Computing,54250000,Unknown,USA,CA,SF Bay Area,San Francisco,8,2006-01-01,2006-01-01,2014-05-08,0,45250000,0,0,0,9000000,0,0,0,0,0,0,0,0,12000000,16500000,10000000,0,0,0,0,1,0
Clutch,Analytics,10489997,operating,USA,PA,Philadelphia,Ambler,1,2012-07-01,2013-08-05,2013-08-05,0,10489997,0,0,0,0,0,0,0,0,0,0,0,0,10489997,0,0,0,0,0,0,7,0
ClydeTec Systems,Semiconductors,35000,operating,USA,PA,Allentown,Orefield,1,,2010-02-04,2010-02-04,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clypd,Advertising,11399999,operating,USA,MA,Boston,Somerville,2,2012-11-01,2013-03-05,2013-11-20,0,11399999,0,0,0,0,0,0,0,0,0,0,0,11399999,0,0,0,0,0,0,0,11,0
Clzby,,22321,operating,Unknown,Unknown,Unknown,Unknown,1,2014-02-28,2014-02-28,2014-02-28,22321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CM Sistemi,,696000,closed,ITA,Unknown,Rome,Roma,1,,2007-02-20,2007-02-20,0,696000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CM Tecnologia,Online Scheduling,525000,operating,Unknown,Unknown,Unknown,Unknown,1,2012-02-01,2013-12-31,2013-12-31,525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CMD Bioscience,Biotechnology,925000,operating,USA,CT,Hartford,New Haven,2,,2011-02-07,2012-12-03,0,925000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME,Networking,3500,operating,USA,OH,Cincinnati,Cincinnati,1,2008-01-20,2014-03-28,2014-03-28,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cmed,Health Care,5000000,operating,GBR,Unknown,London,Horsham,1,1999-01-01,2008-11-24,2008-11-24,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CMGE,Games,15010000,operating,HKG,Unknown,Hong Kong,Hong Kong,1,2011-01-01,2013-11-01,2013-11-01,0,15010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cmilligan Investments,Oil & Gas,300,operating,USA,IN,South Bend,Valparaiso,1,2013-06-22,2014-07-29,2014-07-29,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
CMOSIS nv,Semiconductors,7484035,acquired,BEL,Unknown,Antwerp,Antwerp,3,2007-11-18,2008-01-15,2009-08-10,0,7484035,0,0,0,0,0,0,0,0,0,0,0,1749105,1474330,4260600,0,0,0,0,0,11,0
CMP Therapeutics,Biotechnology,1960350,closed,GBR,Unknown,Welwyn Garden City,Welwyn Garden City,1,2004-01-01,2010-07-29,2010-07-29,0,1960350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CMP.LY,Social Media,3150000,operating,USA,NY,New York City,New York,2,2009-01-01,2011-03-23,2012-06-01,750000,2400000,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,1,0
CMS Global Technologies,Software,1030000,operating,GBR,Unknown,Swindon,Swindon,3,,2006-01-17,2009-03-09,0,1030000,0,0,0,0,0,0,0,0,0,0,0,0,589000,0,0,0,0,0,0,0,0
Cmxtwenty,Biotechnology,1910000,operating,USA,WI,Milwaukee,Milwaukee,1,2004-01-01,2010-07-16,2010-07-16,0,1910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CmyCasa,Software,600000,closed,USA,CA,SF Bay Area,Foster City,1,2008-04-01,2008-01-01,2008-01-01,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CN Creative,Biotechnology,3137231,acquired,GBR,Unknown,Manchester,Manchester,1,,2012-01-26,2012-01-26,0,3137231,0,0,0,0,0,0,0,0,0,0,0,3137231,0,0,0,0,0,0,0,0,0
Cnano Technology,Nanotechnology,12000000,operating,USA,CA,SF Bay Area,Santa Clara,3,,2007-07-01,2010-01-01,0,12000000,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,0,0
Cnekt,Networking,200000,operating,USA,NY,New York City,New York,1,2012-05-01,2012-05-15,2012-05-15,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CNEX LABS,Data Centers,16999993,operating,USA,CA,SF Bay Area,San Jose,1,2013-01-01,2014-06-10,2014-06-10,0,16999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CNG-One,,25000,operating,USA,OH,Akron - Canton,Hudson,1,,2011-08-31,2011-08-31,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cnoga Medical,Medical Devices,12500000,operating,ISR,Unknown,ISR - Other,Or Akiva,1,2004-01-01,2014-10-29,2014-10-29,0,12500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CNS Response,Biotechnology,14130534,operating,USA,CA,Anaheim,Aliso Viejo,14,,2009-09-09,2014-09-30,0,8080534,0,0,2500000,1550000,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS Therapeutics,Biotechnology,10050000,acquired,USA,MN,Minneapolis,Saint Paul,2,,2009-08-18,2012-12-21,0,10050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNZZ,Enterprise Software,15000000,operating,CHN,Unknown,CHN - Other,Unknown,1,,2011-05-01,2011-05-01,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO Everywhere,News,8450000,operating,USA,MA,Boston,Boston,4,2013-06-01,2012-01-19,2014-01-06,1400000,6000000,0,0,1050000,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,6,0
CO-Value,E-Commerce,1932650,operating,Unknown,Unknown,Unknown,Unknown,1,,2010-05-01,2010-05-01,0,0,0,0,0,0,1932650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co-Work,Mobile,40000,operating,CHL,Unknown,Santiago,Santiago,1,,2011-06-13,2011-06-13,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO2Nexus,Clean Technology,90000,closed,USA,CA,Los Angeles,Hermosa Beach,1,,2009-12-30,2009-12-30,0,0,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO3 Ventures,Biotechnology,520000,operating,USA,MD,Baltimore,Baltimore,1,2009-01-01,2010-07-15,2010-07-15,0,520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CoachBase,Sports,335000,operating,HKG,Unknown,Hong Kong,Cyberport,1,2013-11-01,2013-03-01,2013-03-01,0,0,0,0,0,0,335000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
CoachClub,,6000000,Unknown,FRA,Unknown,FRA - Other,Svres,2,,2009-01-28,2011-04-11,1000000,5000000,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0
CoachLogix,Human Resources,1000000,operating,USA,CA,San Diego,San Diego,1,2013-10-01,2013-10-01,2013-10-01,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
CoachMePlus,Health and Wellness,1000000,operating,USA,NY,Buffalo,Buffalo,1,2013-01-02,2013-12-08,2013-12-08,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Coachseek,Sports,450000,operating,Unknown,Unknown,Unknown,Unknown,1,2013-01-01,2014-08-05,2014-08-05,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CoachUp,Training,9400000,operating,USA,MA,Boston,Boston,2,2011-05-15,2012-11-14,2013-11-21,2700000,6700000,0,0,0,0,0,0,0,0,0,0,0,6700000,0,0,0,0,0,0,0,5,0
COADE,Software,42000000,acquired,USA,TX,Houston,Houston,1,1984-01-01,2007-08-06,2007-08-06,0,42000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CoAdna Photonics,Hardware + Software,2630000,operating,USA,CA,SF Bay Area,Sunnyvale,1,,2007-02-14,2007-02-14,0,2630000,0,0,0,0,0,0,0,0,0,0,0,0,2630000,0,0,0,0,0,0,0,0
Coal Grill & Bar,Hospitality,2483916,operating,Unknown,Unknown,Unknown,Unknown,1,,2009-11-01,2009-11-01,0,2483916,0,0,0,0,0,0,0,0,0,0,0,2483916,0,0,0,0,0,0,0,0,0
Coalfire,Security,9350003,operating,USA,CO,Denver,Louisville,3,2001-01-01,2011-02-09,2013-02-05,0,9350003,0,0,0,0,0,0,0,0,0,0,0,5000000,3600000,0,0,0,0,0,0,1,0
CoAlign,Hardware + Software,6285835,operating,USA,CA,SF Bay Area,Redwood City,1,2007-01-01,2011-08-25,2011-08-25,0,6285835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CoaLogix,Clean Technology,13350000,acquired,USA,NC,Charlotte,Charlotte,2,,2008-05-13,2009-04-14,0,13350000,0,0,0,0,0,0,0,0,0,0,0,0,1850000,0,0,0,0,0,0,0,0
CoalTek,Clean Technology,33750000,operating,USA,MA,Boston,Chelmsford,2,2002-01-01,2007-02-26,2013-08-02,0,33000000,0,0,750000,0,0,0,0,0,0,0,0,0,0,33000000,0,0,0,0,0,1,0
Coapt Systems,Biotechnology,26320000,acquired,USA,CA,SF Bay Area,Palo Alto,2,2000-01-01,2007-03-29,2009-12-29,0,22600000,0,0,0,3720000,0,0,0,0,0,0,0,0,0,0,0,22600000,0,0,0,1,0
COARE Biotechnology,Biotechnology,220099,operating,USA,OK,Oklahoma City,Oklahoma City,1,2010-01-01,2013-08-27,2013-08-27,0,0,0,0,0,0,0,220099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CoastTec,Manufacturing,700000,operating,USA,MD,Baltimore,Randallstown,1,1990-01-01,2009-09-22,2009-09-22,0,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CoAxia,Health Care,21500000,operating,Unknown,Unknown,Unknown,Unknown,1,1999-01-01,2009-06-24,2009-06-24,0,21500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21500000,0,0,0,0,1,0
Coaxis,Software,86000000,Unknown,USA,OR,"Portland, Oregon",Portland,2,2004-01-01,2010-02-02,2012-07-25,0,10000000,0,0,0,0,0,0,76000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cobalt Technologies,Clean Technology,52893000,operating,USA,CA,SF Bay Area,Mountain View,4,2005-01-01,2008-10-20,2012-10-01,0,52893000,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,20000000,0,0,0,0,1,0
Cobase,Social Media,40000,operating,Unknown,Unknown,Unknown,Unknown,1,2012-01-01,2013-03-11,2013-03-11,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cobiscorp,Software,12000002,operating,USA,VA,"Washington, D.C.",Great Falls,1,1953-01-01,2013-08-14,2013-08-14,0,12000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cobra Stylet,Manufacturing,500000,operating,USA,KY,Louisville,Louisville,1,,2012-01-01,2012-01-01,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cobrain,Curated Web,3980000,operating,USA,MD,"Washington, D.C.",Bethesda,2,2012-01-01,2013-04-10,2014-03-18,3980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
COCC,Finance,3810000,operating,USA,CT,Hartford,Avon,2,1967-01-01,2012-06-04,2014-06-11,0,3810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Coco Communications,Public Relations,12082786,operating,GBR,Unknown,London,London,3,,2011-01-26,2014-01-24,0,8947666,0,0,0,3135120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocodot,Curated Web,6659995,operating,USA,CA,Los Angeles,Los Angeles,3,,2009-01-15,2011-08-09,0,6659995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cocodrilo Dog,Video Games,25000,operating,COL,Unknown,COL - Other,Cundinamarca,1,2011-01-01,2014-03-01,2014-03-01,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CoCollage,Social Media,25000,operating,USA,WA,Seattle,Seattle,1,2010-01-01,2012-08-16,2012-08-16,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
coComment,Blogging Platforms,5600000,closed,CHE,Unknown,Geneva,Geneva,1,2006-02-01,2006-12-01,2006-12-01,0,5600000,0,0,0,0,0,0,0,0,0,0,0,5600000,0,0,0,0,0,0,0,2,0
cocone,Games,4701310,operating,JPN,Unknown,Tokyo,Tokyo,1,2009-09-01,2014-01-21,2014-01-21,0,0,0,4701310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
CoContest,Curated Web,240000,operating,ITA,Unknown,Rome,Rome,2,2012-01-01,2013-07-23,2013-08-23,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cocoon,Security,108700,operating,GBR,Unknown,London,London,1,2014-04-17,2014-11-06,2014-11-06,108700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Cocrystal Discovery,Biotechnology,15177581,operating,USA,WA,Seattle,Bothell,2,,2009-10-09,2011-09-15,0,15177581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coda Automotive,Clean Technology,229000000,operating,USA,CA,Los Angeles,Los Angeles,5,2009-01-01,2009-07-28,2011-09-20,0,229000000,0,0,0,0,0,0,0,0,0,0,0,0,24000000,58000000,147000000,0,0,0,0,1,0
Coda Payments,Mobile,3200000,operating,SGP,Unknown,Singapore,Singapore,3,2011-01-01,2012-01-01,2013-12-02,900000,2300000,0,0,0,0,0,0,0,0,0,0,0,2300000,0,0,0,0,0,0,0,1,0
CoDa Therapeutics,Biotechnology,57710890,operating,USA,CA,San Diego,San Diego,5,2005-01-01,2006-10-10,2014-06-10,0,49200000,0,0,0,8510890,0,0,0,0,0,0,0,10000000,39200000,0,0,0,0,0,0,1,0
Codacy,B2B,500000,operating,PRT,Unknown,Lisbon,Lisbon,1,2012-01-01,2013-11-20,2013-11-20,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Codagenix, Inc.",Biotechnology,1600000,operating,USA,NY,Long Island,Stony Brook,2,2011-08-01,2012-07-01,2014-06-28,0,0,0,0,0,0,0,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
CodaMation,Mobile Shopping,6500000,operating,ARG,Unknown,Buenos Aires,Buenos Aires,1,2005-01-01,2011-12-19,2011-12-19,0,6500000,0,0,0,0,0,0,0,0,0,0,0,6500000,0,0,0,0,0,0,0,1,0
Codarica,Mobile Games,120000,operating,SWE,Unknown,Stockholm,Stockholm,1,2014-06-25,2014-10-14,2014-10-14,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Codasip,Software,2800000,Unknown,USA,CA,SF Bay Area,Campbell,1,,2014-04-23,2014-04-23,0,2800000,0,0,0,0,0,0,0,0,0,0,0,2800000,0,0,0,0,0,0,0,0,0
Codasystem,Software,7623300,operating,Unknown,Unknown,Unknown,Unknown,3,,2005-01-01,2008-09-01,0,7623300,0,0,0,0,0,0,0,0,0,0,0,2560000,0,0,0,0,0,0,0,0,0
Codbod Technologies,SaaS,30000,operating,GBR,Unknown,Edinburgh,Edinburgh,1,2013-09-06,2011-04-03,2011-04-03,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Code Blue,Health Care,2000000,operating,USA,VA,Richmond,Richmond,1,,2009-05-14,2009-05-14,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Code Climate,Developer Tools,2000000,operating,USA,NY,New York City,New York,1,2011-03-06,2014-09-18,2014-09-18,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Code Fever,Education,75000,operating,USA,FL,Miami,Miami,1,,2014-06-26,2014-06-26,0,0,0,0,0,0,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
